repo_name,ai_tool,commit_count,stars,language,url
kermitt2/grobid-client-python,copilot,1,388,Python,https://github.com/kermitt2/grobid-client-python
kermitt2/grobid_client_python,copilot,3,388,Python,https://github.com/kermitt2/grobid_client_python
kesha-antonov/react-native-background-downloader,copilot,86,170,Kotlin,https://github.com/kesha-antonov/react-native-background-downloader
kesha-antonov/react-native-zoom-reanimated,copilot,12,280,TypeScript,https://github.com/kesha-antonov/react-native-zoom-reanimated
Kesin11/actions-timeline,copilot,2,326,TypeScript,https://github.com/Kesin11/actions-timeline
kestra-io/docs,copilot,1,137,Vue,https://github.com/kestra-io/docs
kestra-io/kestra,copilot,3,26372,Java,https://github.com/kestra-io/kestra
kev1nweng/reel-sync,copilot,5,189,Vue,https://github.com/kev1nweng/reel-sync
kevinanielsen/go-fast-cdn,copilot,1,248,TypeScript,https://github.com/kevinanielsen/go-fast-cdn
KevinJump/uSync,copilot,18,130,C#,https://github.com/KevinJump/uSync
KevinVandy/react-data-fetching,copilot,3,538,TypeScript,https://github.com/KevinVandy/react-data-fetching
kevoreilly/CAPEv2,gemini,26,2998,Python,https://github.com/kevoreilly/CAPEv2
kexinoh/free-OKC,gemini,17,132,Python,https://github.com/kexinoh/free-OKC
KeygraphHQ/shannon,,32,28177,TypeScript,https://github.com/KeygraphHQ/shannon
kgcrom/cluefin,copilot,9,115,Python,https://github.com/kgcrom/cluefin
Khanmanan/automod-bot,gemini,3,307,JavaScript,https://github.com/Khanmanan/automod-bot
khive-ai/lionagi,copilot,4,382,Python,https://github.com/khive-ai/lionagi
khromov/ai-digest,copilot,6,668,TypeScript,https://github.com/khromov/ai-digest
khromov/svelte-bench,copilot,7,152,TypeScript,https://github.com/khromov/svelte-bench
kiali/kiali,copilot,1,3568,Go,https://github.com/kiali/kiali
KilledByAPixel/LittleJS,copilot,9,4017,JavaScript,https://github.com/KilledByAPixel/LittleJS
Kilo-Org/kilocode,copilot,36,15160,TypeScript,https://github.com/Kilo-Org/kilocode
kingstinct/react-native-healthkit,copilot,10,611,TypeScript,https://github.com/kingstinct/react-native-healthkit
kissgyorgy/cloudflare-dyndns,claude,1,157,Python,https://github.com/kissgyorgy/cloudflare-dyndns
kitajs/html,copilot,2,743,TypeScript,https://github.com/kitajs/html
KittyCAD/modeling-app,copilot,1,1092,TypeScript,https://github.com/KittyCAD/modeling-app
kitzeslab/opensoundscape,copilot,7,195,Python,https://github.com/kitzeslab/opensoundscape
kiwicom/orbit,devin,45,1435,TypeScript,https://github.com/kiwicom/orbit
kiwix/kiwix-js-pwa,copilot,3,244,JavaScript,https://github.com/kiwix/kiwix-js-pwa
kixelated/moq,claude,26,974,Rust,https://github.com/kixelated/moq
kizniche/Mycodo,copilot,4,3199,Python,https://github.com/kizniche/Mycodo
kleneway/pastemax,copilot,2,1146,TypeScript,https://github.com/kleneway/pastemax
Kludex/mangum,copilot,10,2080,Python,https://github.com/Kludex/mangum
kmijs/kmi,copilot,4,104,JavaScript,https://github.com/kmijs/kmi
knockout/tko,copilot,3,305,TypeScript,https://github.com/knockout/tko
koajs/koa,copilot,2,35730,JavaScript,https://github.com/koajs/koa
koaning/scikit-lego,claude,4,1378,Python,https://github.com/koaning/scikit-lego
koaning/wigglystuff,cursor,7,175,JavaScript,https://github.com/koaning/wigglystuff
kobotoolbox/kpi,copilot,3,165,Python,https://github.com/kobotoolbox/kpi
Kocoro-lab/Shannon,copilot,1,969,Go,https://github.com/Kocoro-lab/Shannon
kodustech/kodus-ai,cursor,3,901,TypeScript,https://github.com/kodustech/kodus-ai
Koenkk/zigbee-herdsman,copilot,2,546,TypeScript,https://github.com/Koenkk/zigbee-herdsman
Koenkk/zigbee-herdsman-converters,copilot,1,1155,TypeScript,https://github.com/Koenkk/zigbee-herdsman-converters
Koenkk/zigbee2mqtt.io,copilot,1,809,TypeScript,https://github.com/Koenkk/zigbee2mqtt.io
kohya-ss/sd-scripts,copilot,1,6898,Python,https://github.com/kohya-ss/sd-scripts
kolbytn/mindcraft,copilot,1,4733,JavaScript,https://github.com/kolbytn/mindcraft
Kometa-Team/Kometa,copilot,7,3165,Python,https://github.com/Kometa-Team/Kometa
Kong/insomnia,copilot,3,37930,TypeScript,https://github.com/Kong/insomnia
Kong/kongponents,copilot,1,161,Vue,https://github.com/Kong/kongponents
konvajs/konva,copilot,4,14118,TypeScript,https://github.com/konvajs/konva
konvajs/react-konva,copilot,1,6267,TypeScript,https://github.com/konvajs/react-konva
koodo-reader/koodo-reader,,5,26169,JavaScript,https://github.com/koodo-reader/koodo-reader
kornia/kornia,copilot,13,11063,Python,https://github.com/kornia/kornia
kortix-ai/suna,cursor,13,19338,TypeScript,https://github.com/kortix-ai/suna
KosinskiLab/AlphaPulldown,copilot,3,303,Python,https://github.com/KosinskiLab/AlphaPulldown
kovidgoyal/kitty,copilot,7,31188,Python,https://github.com/kovidgoyal/kitty
kpdecker/jsdiff,,6,9075,JavaScript,https://github.com/kpdecker/jsdiff
krausest/js-framework-benchmark,,4,7385,JavaScript,https://github.com/krausest/js-framework-benchmark
Krish120003/gitfaster,copilot,1,106,TypeScript,https://github.com/Krish120003/gitfaster
krivahtoo/silicon.nvim,copilot,5,302,Rust,https://github.com/krivahtoo/silicon.nvim
kromitgmbh/titra,copilot,13,456,JavaScript,https://github.com/kromitgmbh/titra
kstenerud/KSCrash,copilot,10,4435,Objective-C,https://github.com/kstenerud/KSCrash
KTibow/m3-svelte,claude,1,401,TypeScript,https://github.com/KTibow/m3-svelte
ktorio/ktor,coderabbit,10,14286,Kotlin,https://github.com/ktorio/ktor
kuaifan/dootask,,33,5414,PHP,https://github.com/kuaifan/dootask
kubb-labs/kubb,coderabbit,13,1591,TypeScript,https://github.com/kubb-labs/kubb
kubeflow/model-registry,claude,2,164,Go,https://github.com/kubeflow/model-registry
kubeflow/pipelines,copilot,1,4078,Python,https://github.com/kubeflow/pipelines
kubernetes-client/gen,copilot,7,156,Shell,https://github.com/kubernetes-client/gen
kubernetes-client/javascript,copilot,2,2237,TypeScript,https://github.com/kubernetes-client/javascript
kubernetes-client/python,,9,7528,Python,https://github.com/kubernetes-client/python
kubernetes-sigs/headlamp,copilot,38,5654,TypeScript,https://github.com/kubernetes-sigs/headlamp
kubernetes/k8s.io,copilot,1,921,HCL,https://github.com/kubernetes/k8s.io
kubernetes/test-infra,,4,3998,Go,https://github.com/kubernetes/test-infra
kubero-dev/kubero,copilot,1,4135,TypeScript,https://github.com/kubero-dev/kubero
kubescape/regolibrary,copilot,5,130,Open Policy Agent,https://github.com/kubescape/regolibrary
kubeshop/testkube,copilot,8,1558,Go,https://github.com/kubeshop/testkube
kubestellar/kubestellar,copilot,4,621,Go,https://github.com/kubestellar/kubestellar
kubestellar/ui,copilot,6,174,TypeScript,https://github.com/kubestellar/ui
kubewall/kubewall,copilot,1,1815,TypeScript,https://github.com/kubewall/kubewall
kubk/memo-card,claude,1,139,TypeScript,https://github.com/kubk/memo-card
KuekHaoYang/KResearch,copilot,2,335,JavaScript,https://github.com/KuekHaoYang/KResearch
kuelumbus/rdkit-pypi,copilot,3,136,Python,https://github.com/kuelumbus/rdkit-pypi
Kuingsmile/PicList,copilot,1,3350,Vue,https://github.com/Kuingsmile/PicList
kulshekhar/ts-jest,copilot,2,7090,TypeScript,https://github.com/kulshekhar/ts-jest
kuu/hls-parser,claude,1,145,JavaScript,https://github.com/kuu/hls-parser
kuzudb/kuzu,copilot,9,3598,C++,https://github.com/kuzudb/kuzu
kvcache-ai/ktransformers,,9,16683,Python,https://github.com/kvcache-ai/ktransformers
kvcache-ai/Mooncake,copilot,26,4708,C++,https://github.com/kvcache-ai/Mooncake
kviklet/kviklet,ellipsis,1,576,Kotlin,https://github.com/kviklet/kviklet
kwaroran/RisuAI,gemini,1,1313,TypeScript,https://github.com/kwaroran/RisuAI
kyantech/Palmr,copilot,18,2397,TypeScript,https://github.com/kyantech/Palmr
kyegomez/swarms,cursor,2,5750,Python,https://github.com/kyegomez/swarms
Kyrela/FixTweetBot,copilot,2,173,Python,https://github.com/Kyrela/FixTweetBot
kysely-org/kysely,copilot,4,13435,TypeScript,https://github.com/kysely-org/kysely
l2beat/l2beat,copilot,1,645,TypeScript,https://github.com/l2beat/l2beat
lab-v2/pyreason,copilot,1,326,Python,https://github.com/lab-v2/pyreason
lablup/backend.ai,copilot,51,611,Python,https://github.com/lablup/backend.ai
lablup/backend.ai-webui,copilot,18,125,TypeScript,https://github.com/lablup/backend.ai-webui
labnol/apps-script-starter,gemini,1,1208,JavaScript,https://github.com/labnol/apps-script-starter
labring/FastGPT,copilot,5,27111,TypeScript,https://github.com/labring/FastGPT
labring/laf,devin,1,7630,TypeScript,https://github.com/labring/laf
labring/sealos,copilot,82,16936,TypeScript,https://github.com/labring/sealos
lacymorrow/crossover,openhands,1,1124,JavaScript,https://github.com/lacymorrow/crossover
Laisky/one-api,copilot,6,205,Go,https://github.com/Laisky/one-api
laiso/askrepo,devin,31,223,TypeScript,https://github.com/laiso/askrepo
laiso/site2pdf,devin,1,288,TypeScript,https://github.com/laiso/site2pdf
laiso/ts-bench,copilot,6,205,TypeScript,https://github.com/laiso/ts-bench
lakehq/sail,claude,1,1167,Rust,https://github.com/lakehq/sail
Lakr233/FlowDown,copilot,6,960,Swift,https://github.com/Lakr233/FlowDown
lambda-curry/medusa2-starter,copilot,2,149,TypeScript,https://github.com/lambda-curry/medusa2-starter
lambdaclass/ethrex,copilot,125,841,Rust,https://github.com/lambdaclass/ethrex
lance-format/lance,,85,6137,Rust,https://github.com/lance-format/lance
lancedb/lance,claude,23,6037,Rust,https://github.com/lancedb/lance
lancedb/lancedb,coderabbit,4,8884,HTML,https://github.com/lancedb/lancedb
landing-ai/ade-python,copilot,2,505,Python,https://github.com/landing-ai/ade-python
landing-ai/agentic-doc,copilot,8,2361,Python,https://github.com/landing-ai/agentic-doc
langbot-app/LangBot,devin,9,15238,Python,https://github.com/langbot-app/LangBot
langchain-ai/deepagents,,23,9852,Python,https://github.com/langchain-ai/deepagents
langchain-ai/docs,copilot,41,234,MDX,https://github.com/langchain-ai/docs
langchain-ai/langchain,copilot,48,126400,Python,https://github.com/langchain-ai/langchain
langchain-ai/langchain-azure,copilot,6,113,Python,https://github.com/langchain-ai/langchain-azure
langchain-ai/langchain-google,copilot,8,340,Python,https://github.com/langchain-ai/langchain-google
langchain-ai/langchainjs,,12,17078,TypeScript,https://github.com/langchain-ai/langchainjs
langchain-ai/langgraph,copilot,4,24562,Python,https://github.com/langchain-ai/langgraph
langchain-ai/open-swe,copilot,3,5242,TypeScript,https://github.com/langchain-ai/open-swe
langflow-ai/langflow,codeflash,327,144699,Python,https://github.com/langflow-ai/langflow
langflow-ai/openrag,copilot,1,191,Python,https://github.com/langflow-ai/openrag
langfuse/langfuse,cursor,134,21740,TypeScript,https://github.com/langfuse/langfuse
langfuse/langfuse-docs,ellipsis,2,170,Jupyter Notebook,https://github.com/langfuse/langfuse-docs
langgenius/dify,copilot,110,129289,TypeScript,https://github.com/langgenius/dify
langgenius/dify-official-plugins,copilot,5,519,Python,https://github.com/langgenius/dify-official-plugins
langgenius/dify-plugin-sdks,claude,2,125,Python,https://github.com/langgenius/dify-plugin-sdks
langhuihui/jessibuca,copilot,3,2771,C,https://github.com/langhuihui/jessibuca
langroid/langroid,claude,5,3879,Python,https://github.com/langroid/langroid
langwatch/langwatch,coderabbit,20,2820,TypeScript,https://github.com/langwatch/langwatch
lanpa/tensorboardX,copilot,5,7988,Python,https://github.com/lanpa/tensorboardX
lasa01/Plumber,copilot,27,468,Rust,https://github.com/lasa01/Plumber
laststance/create-react-app-vite,devin,2,160,JavaScript,https://github.com/laststance/create-react-app-vite
laszukdawid/PyEMD,copilot,1,969,Python,https://github.com/laszukdawid/PyEMD
latitude-dev/latitude-llm,gemini,7,3891,TypeScript,https://github.com/latitude-dev/latitude-llm
lattifai/lattifai-python,copilot,2,117,Python,https://github.com/lattifai/lattifai-python
laude-institute/harbor,claude,1,597,Python,https://github.com/laude-institute/harbor
laude-institute/sandboxes,gemini,5,597,Python,https://github.com/laude-institute/sandboxes
laude-institute/t-bench,copilot,2,1557,Python,https://github.com/laude-institute/t-bench
laude-institute/terminal-bench,claude,8,1523,Python,https://github.com/laude-institute/terminal-bench
launchql/pgsql-parser,devin,252,213,TypeScript,https://github.com/launchql/pgsql-parser
lavanet/lava,coderabbit,10,413,Go,https://github.com/lavanet/lava
law-chain-hot/websocket-proxy-pro,cursor,1,1117,JavaScript,https://github.com/law-chain-hot/websocket-proxy-pro
layer5io/layer5,copilot,12,1007,JavaScript,https://github.com/layer5io/layer5
layer5io/sistent,copilot,14,112,TypeScript,https://github.com/layer5io/sistent
LayerZero-Labs/devtools,copilot,17,207,TypeScript,https://github.com/LayerZero-Labs/devtools
layui/layui,copilot,2,30532,JavaScript,https://github.com/layui/layui
lbjlaq/Antigravity-Manager,,17,25211,Rust,https://github.com/lbjlaq/Antigravity-Manager
lc-cn/onebots,copilot,16,198,TypeScript,https://github.com/lc-cn/onebots
LCA-ActivityBrowser/activity-browser,copilot,3,199,JavaScript,https://github.com/LCA-ActivityBrowser/activity-browser
lcomplete/huntly,copilot,1,2293,TypeScript,https://github.com/lcomplete/huntly
leanprover-community/mathlib4,copilot,3,2880,Lean,https://github.com/leanprover-community/mathlib4
leanprover/lean4,copilot,5,7284,Lean,https://github.com/leanprover/lean4
Leantime/leantime,,72,9357,PHP,https://github.com/Leantime/leantime
leap-c/leap-c,copilot,4,118,Python,https://github.com/leap-c/leap-c
LearningCircuit/local-deep-research,copilot,19,3988,Python,https://github.com/LearningCircuit/local-deep-research
learningequality/kolibri,gemini,3,984,CSS,https://github.com/learningequality/kolibri
learningequality/studio,gemini,3,168,Python,https://github.com/learningequality/studio
learningmatter-mit/NeuralForceField,copilot,1,285,Jupyter Notebook,https://github.com/learningmatter-mit/NeuralForceField
LedFx/LedFx,coderabbit,15,1821,Python,https://github.com/LedFx/LedFx
LedgerHQ/ledger-live,copilot,1,565,TypeScript,https://github.com/LedgerHQ/ledger-live
lee-lou2/django-boilerplate,gemini,3,128,Python,https://github.com/lee-lou2/django-boilerplate
leeguooooo/cross-request-master,claude,2,139,JavaScript,https://github.com/leeguooooo/cross-request-master
leerob/comprs,cursor,74,383,Rust,https://github.com/leerob/comprs
leerob/next-mdx-blog,,3,7560,TypeScript,https://github.com/leerob/next-mdx-blog
leerob/next-music-player,cursor,6,814,TypeScript,https://github.com/leerob/next-music-player
leerob/pixo,cursor,14,383,Rust,https://github.com/leerob/pixo
leesf/hudi-resources,copilot,4,558,,https://github.com/leesf/hudi-resources
Leezekun/MassGen,copilot,4,734,Python,https://github.com/Leezekun/MassGen
legacy-use/legacy-use,cursor,12,105,Python,https://github.com/legacy-use/legacy-use
legiz-ru/Prizrak-Box,copilot,18,173,Vue,https://github.com/legiz-ru/Prizrak-Box
lehuygiang28/vnpay,copilot,2,300,TypeScript,https://github.com/lehuygiang28/vnpay
leil-io/saunafs,gemini,2,108,C++,https://github.com/leil-io/saunafs
leixingyu/unrealStylesheet,copilot,1,146,SCSS,https://github.com/leixingyu/unrealStylesheet
lemonade-sdk/lemonade,copilot,12,2138,C++,https://github.com/lemonade-sdk/lemonade
LemonAppDev/konsist,claude,1,1629,Kotlin,https://github.com/LemonAppDev/konsist
Lemoncode/mongo-modeler,copilot,2,127,TypeScript,https://github.com/Lemoncode/mongo-modeler
LemonNekoGH/flow-chat,cursor,22,141,TypeScript,https://github.com/LemonNekoGH/flow-chat
lensterxyz/lenster,deepsource,50,29511,TypeScript,https://github.com/lensterxyz/lenster
lenstronomy/lenstronomy,copilot,3,211,Python,https://github.com/lenstronomy/lenstronomy
leonardsellem/n8n-mcp-server,devin,1,1560,TypeScript,https://github.com/leonardsellem/n8n-mcp-server
LerianStudio/midaz,copilot,29,348,Go,https://github.com/LerianStudio/midaz
letmaik/pyvirtualcam,copilot,6,560,C++,https://github.com/letmaik/pyvirtualcam
letmaik/rawpy,copilot,28,783,Python,https://github.com/letmaik/rawpy
letta-ai/letta,claude,1,21107,Python,https://github.com/letta-ai/letta
LF-Decentralized-Trust-labs/gitmesh,copilot,19,131,TypeScript,https://github.com/LF-Decentralized-Trust-labs/gitmesh
LF-Decentralized-Trust-Mentorships/gitmesh,copilot,3,131,TypeScript,https://github.com/LF-Decentralized-Trust-Mentorships/gitmesh
lfnovo/esperanto,claude,1,145,Python,https://github.com/lfnovo/esperanto
lfnovo/open-notebook,,24,20487,TypeScript,https://github.com/lfnovo/open-notebook
lfnovo/podcast-creator,claude,2,102,Python,https://github.com/lfnovo/podcast-creator
LIAAD/yake,copilot,1,1822,Jupyter Notebook,https://github.com/LIAAD/yake
LiamMorrow/LiftLog,copilot,2,368,TypeScript,https://github.com/LiamMorrow/LiftLog
liangliangyy/DjangoBlog,copilot,10,7308,Python,https://github.com/liangliangyy/DjangoBlog
liblaber/ai,gemini,44,339,TypeScript,https://github.com/liblaber/ai
library-pals/read-action,copilot,2,103,HTML,https://github.com/library-pals/read-action
LibrePhotos/librephotos,,43,7939,Python,https://github.com/LibrePhotos/librephotos
LibreQoE/LibreQoS,aider,4,649,Rust,https://github.com/LibreQoE/LibreQoS
librespeed/speedtest,copilot,16,14233,PHP,https://github.com/librespeed/speedtest
libretime/libretime,copilot,1,908,PHP,https://github.com/libretime/libretime
LibreTranslate/LibreTranslate,,8,13869,Python,https://github.com/LibreTranslate/LibreTranslate
librosa/librosa,copilot,5,8187,Python,https://github.com/librosa/librosa
lichess-org/api,copilot,3,530,TypeScript,https://github.com/lichess-org/api
lichess-org/berserk,copilot,15,152,Python,https://github.com/lichess-org/berserk
lichess-org/mobile,copilot,2,2077,Dart,https://github.com/lichess-org/mobile
lifeafter619/Aboard,copilot,193,260,JavaScript,https://github.com/lifeafter619/Aboard
lifelib-dev/lifelib,copilot,3,186,Jupyter Notebook,https://github.com/lifelib-dev/lifelib
lifinance/contracts,coderabbit,97,191,Solidity,https://github.com/lifinance/contracts
lift/framework,claude,1,1279,Scala,https://github.com/lift/framework
lightdash/lightdash,copilot,2,5542,TypeScript,https://github.com/lightdash/lightdash
lightly-ai/lightly-train,copilot,20,1311,Python,https://github.com/lightly-ai/lightly-train
Lightning-AI/lightning-thunder,copilot,15,1441,Python,https://github.com/Lightning-AI/lightning-thunder
Lightning-AI/litData,copilot,6,575,Python,https://github.com/Lightning-AI/litData
Lightning-AI/litgpt,copilot,1,13156,Python,https://github.com/Lightning-AI/litgpt
Lightning-AI/LitServe,copilot,9,3802,Python,https://github.com/Lightning-AI/LitServe
Lightning-AI/pytorch-lightning,copilot,13,30828,Python,https://github.com/Lightning-AI/pytorch-lightning
Lightning-AI/torchmetrics,copilot,9,2406,Python,https://github.com/Lightning-AI/torchmetrics
LightNovelShelf/Web,copilot,2,256,Vue,https://github.com/LightNovelShelf/Web
lightonai/fast-plaid,copilot,5,208,Python,https://github.com/lightonai/fast-plaid
Lightprotocol/light-protocol,copilot,20,317,Rust,https://github.com/Lightprotocol/light-protocol
lighttransport/tinyusdz,copilot,8,687,C++,https://github.com/lighttransport/tinyusdz
likec4/likec4,copilot,29,2558,TypeScript,https://github.com/likec4/likec4
linagora/openrag,copilot,7,110,Python,https://github.com/linagora/openrag
linear-b/gitstream,copilot,3,324,JavaScript,https://github.com/linear-b/gitstream
linear/linear,codegen,1,1211,TypeScript,https://github.com/linear/linear
lingdojo/kana-dojo,copilot,2,1474,TypeScript,https://github.com/lingdojo/kana-dojo
lingdojo/kanadojo,claude,1,1474,TypeScript,https://github.com/lingdojo/kanadojo
lingodotdev/lingo.dev,devin,133,5183,TypeScript,https://github.com/lingodotdev/lingo.dev
lingxitong/MIL_BASELINE,copilot,1,309,Python,https://github.com/lingxitong/MIL_BASELINE
linkedin/Liger-Kernel,devin,2,6134,Python,https://github.com/linkedin/Liger-Kernel
linkml/linkml,copilot,9,457,Python,https://github.com/linkml/linkml
linkwarden/linkwarden,,1,17397,TypeScript,https://github.com/linkwarden/linkwarden
linode/linode_api4-python,copilot,8,140,Python,https://github.com/linode/linode_api4-python
linshenkx/prompt-optimizer,,7,22846,TypeScript,https://github.com/linshenkx/prompt-optimizer
linux-do/cdk,copilot,22,640,TypeScript,https://github.com/linux-do/cdk
linuxfoundation/insights,copilot,14,177,TypeScript,https://github.com/linuxfoundation/insights
linuxmint/cinnamon,,2,5322,JavaScript,https://github.com/linuxmint/cinnamon
LinuxSuRen/api-testing,copilot,4,364,Go,https://github.com/LinuxSuRen/api-testing
lirantal/is-website-vulnerable,copilot,2,2016,JavaScript,https://github.com/lirantal/is-website-vulnerable
lirantal/lockfile-lint,copilot,3,838,JavaScript,https://github.com/lirantal/lockfile-lint
lirantal/npq,gemini,1,1549,JavaScript,https://github.com/lirantal/npq
Lissy93/domain-locker,copilot,1,1120,TypeScript,https://github.com/Lissy93/domain-locker
LIT-Protocol/js-sdk,devin,22,157,TypeScript,https://github.com/LIT-Protocol/js-sdk
litedb-org/LiteDB,,2,9350,C#,https://github.com/litedb-org/LiteDB
litestar-org/litestar,sourcery,93,8005,Python,https://github.com/litestar-org/litestar
littleCareless/dish-ai-commit,copilot,2,143,TypeScript,https://github.com/littleCareless/dish-ai-commit
littlefoxcompany/usemods,copilot,1,239,TypeScript,https://github.com/littlefoxcompany/usemods
LittleLittleCloud/RazorConsole,copilot,64,1626,C#,https://github.com/LittleLittleCloud/RazorConsole
liuchengxu/vim-clap,,7,2140,Rust,https://github.com/liuchengxu/vim-clap
live-composer/live-composer-page-builder,copilot,6,174,PHP,https://github.com/live-composer/live-composer-page-builder
liveblocks/liveblocks,devin,40,4380,TypeScript,https://github.com/liveblocks/liveblocks
liveblog/liveblog,copilot,1,114,JavaScript,https://github.com/liveblog/liveblog
livecycle/preevy,copilot,6,2186,TypeScript,https://github.com/livecycle/preevy
livekit/agents,copilot,4,9314,Python,https://github.com/livekit/agents
livekit/agents-js,cursor,1,741,TypeScript,https://github.com/livekit/agents-js
livekit/components-js,cursor,1,380,TypeScript,https://github.com/livekit/components-js
liveloveapp/hashbrown,copilot,5,602,TypeScript,https://github.com/liveloveapp/hashbrown
livestorejs/livestore,claude,69,3453,TypeScript,https://github.com/livestorejs/livestore
livewire/livewire,claude,1,23441,PHP,https://github.com/livewire/livewire
livingbio/typed-ffmpeg,copilot,55,1134,Python,https://github.com/livingbio/typed-ffmpeg
ljmerza/frigate_plate_recognizer,copilot,3,175,Python,https://github.com/ljmerza/frigate_plate_recognizer
Ljzd-PRO/KToolBox,copilot,124,514,Python,https://github.com/Ljzd-PRO/KToolBox
llama-farm/llamafarm,claude,15,826,Python,https://github.com/llama-farm/llamafarm
llamastack/llama-stack,copilot,2,8260,Python,https://github.com/llamastack/llama-stack
LLM-Coding/Semantic-Anchors,copilot,4,188,,https://github.com/LLM-Coding/Semantic-Anchors
llm-d/llm-d,,18,2560,Shell,https://github.com/llm-d/llm-d
llm-tools/embedJs,copilot,1,600,TypeScript,https://github.com/llm-tools/embedJs
LLMQuant/quant-mind,copilot,5,117,Python,https://github.com/LLMQuant/quant-mind
LLMQuant/quant-scholar,copilot,1,122,Python,https://github.com/LLMQuant/quant-scholar
LLNL/merlin,copilot,5,144,Python,https://github.com/LLNL/merlin
LLOneBot/LLOneBot,copilot,4,3026,TypeScript,https://github.com/LLOneBot/LLOneBot
LMCache/LMCache,gemini,15,6865,Python,https://github.com/LMCache/LMCache
LMFDB/lmfdb,copilot,47,282,Python,https://github.com/LMFDB/lmfdb
lmmentel/mendeleev,copilot,4,279,Python,https://github.com/lmmentel/mendeleev
lmnr-ai/lmnr,ellipsis,1,2597,TypeScript,https://github.com/lmnr-ai/lmnr
LMRouter/lmrouter-core,copilot,1,287,TypeScript,https://github.com/LMRouter/lmrouter-core
lnbits/lnbits,claude,3,1190,Python,https://github.com/lnbits/lnbits
lnccbrown/HSSM,copilot,6,109,Python,https://github.com/lnccbrown/HSSM
lnovitz/jobseeker-analytics,copilot,3,176,Python,https://github.com/lnovitz/jobseeker-analytics
lnp2pBot/bot,coderabbit,5,280,TypeScript,https://github.com/lnp2pBot/bot
lobehub/lobe-chat,copilot,5,72170,TypeScript,https://github.com/lobehub/lobe-chat
lobehub/lobehub,,256,73013,TypeScript,https://github.com/lobehub/lobehub
localstack/localstack,copilot,2,64353,Python,https://github.com/localstack/localstack
locustio/locust,,1,27559,Python,https://github.com/locustio/locust
lodeapp/lode,copilot,2,101,JavaScript,https://github.com/lodeapp/lode
logancyang/obsidian-copilot,copilot,9,6142,TypeScript,https://github.com/logancyang/obsidian-copilot
logseq/logseq,copilot,5,40867,Clojure,https://github.com/logseq/logseq
logto-io/logto,copilot,46,11553,TypeScript,https://github.com/logto-io/logto
lokus-ai/lokus,claude,17,595,JavaScript,https://github.com/lokus-ai/lokus
Longhorn-Developers/UT-Registration-Plus,copilot,1,128,TypeScript,https://github.com/Longhorn-Developers/UT-Registration-Plus
loomio/loomio,,44,2525,Ruby,https://github.com/loomio/loomio
Loop3D/LoopStructural,copilot,7,243,Python,https://github.com/Loop3D/LoopStructural
looplj/axonhub,copilot,6,1819,Go,https://github.com/looplj/axonhub
LordKnish/StreamGrid,copilot,1,176,TypeScript,https://github.com/LordKnish/StreamGrid
LorenFrankLab/spyglass,copilot,40,107,Jupyter Notebook,https://github.com/LorenFrankLab/spyglass
loryanstrant/MicrosoftCloudLogos,copilot,9,162,Python,https://github.com/loryanstrant/MicrosoftCloudLogos
lostintangent/gistpad,copilot,44,1048,TypeScript,https://github.com/lostintangent/gistpad
LottieFiles/dotlottie-web,copilot,5,452,TypeScript,https://github.com/LottieFiles/dotlottie-web
louisescher/spectre,copilot,1,130,Astro,https://github.com/louisescher/spectre
louislam/its-mytabs,copilot,15,375,Vue,https://github.com/louislam/its-mytabs
louislam/uptime-kuma,copilot,39,82648,JavaScript,https://github.com/louislam/uptime-kuma
lra/mackup,,4,15120,Python,https://github.com/lra/mackup
ls1intum/Artemis,coderabbit,103,717,Java,https://github.com/ls1intum/Artemis
lsy223622/XDUClassVideoDownloader,copilot,23,146,Python,https://github.com/lsy223622/XDUClassVideoDownloader
LTEnjoy/easyChat,copilot,2,1243,Python,https://github.com/LTEnjoy/easyChat
ltwlf/json-diff-ts,claude,1,180,TypeScript,https://github.com/ltwlf/json-diff-ts
lucasrodes/whatstk,copilot,2,144,Python,https://github.com/lucasrodes/whatstk
lucide-icons/lucide,copilot,6,21055,TypeScript,https://github.com/lucide-icons/lucide
ludeeus/integration_blueprint,copilot,4,559,Python,https://github.com/ludeeus/integration_blueprint
ludo-technologies/pyscn,claude,3,966,Go,https://github.com/ludo-technologies/pyscn
LuisaGroup/LuisaCompute,copilot,17,984,C++,https://github.com/LuisaGroup/LuisaCompute
luisfun/discord-hono,copilot,7,133,TypeScript,https://github.com/luisfun/discord-hono
lukas-clarke/eight_sleep,gemini,8,210,Python,https://github.com/lukas-clarke/eight_sleep
lukasoppermann/style-dictionary-utils,copilot,23,222,TypeScript,https://github.com/lukasoppermann/style-dictionary-utils
LukeGus/Termix,claude,6,10693,TypeScript,https://github.com/LukeGus/Termix
LukePrior/nbn-upgrade-map,copilot,18,201,Python,https://github.com/LukePrior/nbn-upgrade-map
Lukilink/openpilot,copilot,2,112,C,https://github.com/Lukilink/openpilot
luluwaffless/wplacer,copilot,13,411,JavaScript,https://github.com/luluwaffless/wplacer
lume/glas,copilot,10,935,TypeScript,https://github.com/lume/glas
lume/lume,copilot,6,1487,TypeScript,https://github.com/lume/lume
lumen-notes/lumen,claude,6,662,TypeScript,https://github.com/lumen-notes/lumen
lumina-ai-inc/chunkr,copilot,1,2935,Rust,https://github.com/lumina-ai-inc/chunkr
